"soil_salinity","soil_pH","water_temperature","water_salinity","soil_nutrient","salt_tolerant_rice","Shrimp_stockiing_density","water_color_management","rice_color","probability_of_rice_faliure","probability_of_shrimp_faliure"
"3","1","2","2","2","1","1","2","2","0.75701","0.300422"
"3","1","2","2","2","1","1","1","3","0.939639","0.238268"
"3","1","2","2","2","1","1","2","3","0.939639","0.300422"
"3","1","2","2","2","1","1","1","4","0.903418","0.238268"
"3","1","2","2","2","1","1","2","4","0.903418","0.300422"
"3","1","2","2","2","1","2","1","1","0.641708","0.313315"
"3","1","2","2","2","1","2","2","1","0.641708","0.362393"
"3","1","2","2","2","1","2","1","2","0.689004","0.313315"
"3","1","2","2","2","1","2","2","2","0.689004","0.362393"
"3","1","2","2","2","1","2","1","3","0.922745","0.313315"
"3","1","2","2","2","1","2","2","3","0.922745","0.362393"
"3","1","2","2","2","1","2","1","4","0.876387","0.313315"
"3","1","2","2","2","1","2","2","4","0.876387","0.362393"
"3","1","2","2","2","1","3","1","1","0.244546","0.778747"
"3","1","2","2","2","1","3","2","1","0.244546","0.789104"
"3","1","2","2","2","1","3","1","2","0.34427","0.778747"
"3","1","2","2","2","1","3","2","2","0.34427","0.789104"
"3","1","2","2","2","1","3","1","3","0.837109","0.778747"
"3","1","2","2","2","1","3","2","3","0.837109","0.789104"
"3","1","2","2","2","1","3","1","4","0.739365","0.778747"
"3","1","2","2","2","1","3","2","4","0.739365","0.789104"
"3","1","2","2","2","2","1","1","1","0.680064","0.238268"
"3","1","2","2","2","2","1","2","1","0.680065","0.300422"
"3","1","2","2","2","2","1","1","2","0.722298","0.238268"
"3","1","2","2","2","2","1","2","2","0.722298","0.300422"
"3","1","2","2","2","2","1","1","3","0.969819","0.238268"
"3","1","2","2","2","2","1","2","3","0.969819","0.300422"
"3","1","2","2","2","2","1","1","4","0.951709","0.238268"
"3","1","2","2","2","2","1","2","4","0.951709","0.300422"
"3","1","2","2","2","2","2","1","1","0.590523","0.313315"
"3","1","2","2","2","2","2","2","1","0.590523","0.362393"
"3","1","2","2","2","2","2","1","2","0.644576","0.313315"
"3","1","2","2","2","2","2","2","2","0.644576","0.362393"
"3","1","2","2","2","2","2","1","3","0.961372","0.313315"
"3","1","2","2","2","2","2","2","3","0.961372","0.362393"
"3","1","2","2","2","2","2","1","4","0.938194","0.313315"
"3","1","2","2","2","2","2","2","4","0.938194","0.362393"
"3","1","2","2","2","2","3","1","1","0.136624","0.778747"
"3","1","2","2","2","2","3","2","1","0.136624","0.789104"
"3","1","2","2","2","2","3","1","2","0.250594","0.778747"
"3","1","2","2","2","2","3","2","2","0.250594","0.789104"
"3","1","2","2","2","2","3","1","3","0.918554","0.778747"
"3","1","2","2","2","2","3","2","3","0.918554","0.789104"
"3","1","2","2","2","2","3","1","4","0.869682","0.778747"
"3","1","2","2","2","2","3","2","4","0.869682","0.789104"
"3","1","2","3","1","1","1","1","1","0","0.346735"
"3","1","2","3","1","1","1","2","1","0","0.234584"
"3","1","2","3","1","1","1","1","2","0","0.346735"
"3","1","2","3","1","1","1","2","2","0","0.234584"
"3","1","2","3","1","1","1","1","3","0.205535","0.346735"
"3","1","2","3","1","1","1","2","3","0.205535","0.234584"
"3","1","2","3","1","1","1","1","4","0.305535","0.346735"
"3","1","2","3","1","1","1","2","4","0.305535","0.234584"
"3","1","2","3","1","1","2","1","1","0","0.317735"
"3","1","2","3","1","1","2","2","1","0","0.215325"
"3","1","2","3","1","1","2","1","2","0","0.317735"
"3","1","2","3","1","1","2","2","2","0","0.215325"
"3","1","2","3","1","1","2","1","3","0.225063","0.317735"
"3","1","2","3","1","1","2","2","3","0.225063","0.215325"
"3","1","2","3","1","1","2","1","4","0.325063","0.317735"
"3","1","2","3","1","1","2","2","4","0.325063","0.215325"
"3","1","2","3","1","1","3","1","1","0","0.765942"
"3","1","2","3","1","1","3","2","1","0","0.708871"
"3","1","2","3","1","1","3","1","2","0","0.765942"
"3","1","2","3","1","1","3","2","2","0","0.708871"
"3","1","2","3","1","1","3","1","3","0.236295","0.765942"
"3","1","2","3","1","1","3","2","3","0.236295","0.708871"
"3","1","2","3","1","1","3","1","4","0.336295","0.765942"
"3","1","2","3","1","1","3","2","4","0.336295","0.708871"
"3","1","2","3","1","2","1","1","1","0","0.346735"
"3","1","2","3","1","2","1","2","1","0","0.234584"
"3","1","2","3","1","2","1","1","2","0","0.346735"
"3","1","2","3","1","2","1","2","2","0","0.234584"
"3","1","2","3","1","2","1","1","3","0.262474","0.346735"
"3","1","2","3","1","2","1","2","3","0.262474","0.234584"
"3","1","2","3","1","2","1","1","4","0.408307","0.346735"
"3","1","2","3","1","2","1","2","4","0.408307","0.234584"
"3","1","2","3","1","2","2","1","1","0","0.317735"
"3","1","2","3","1","2","2","2","1","0","0.215325"
"3","1","2","3","1","2","2","1","2","0","0.317735"
"3","1","2","3","1","2","2","2","2","0","0.215325"
"3","1","2","3","1","2","2","1","3","0.247827","0.317735"
"3","1","2","3","1","2","2","2","3","0.247827","0.215325"
"3","1","2","3","1","2","2","1","4","0.379013","0.317735"
"3","1","2","3","1","2","2","2","4","0.379013","0.215325"
"3","1","2","3","1","2","3","1","1","0","0.765942"
"3","1","2","3","1","2","3","2","1","0","0.708871"
"3","1","2","3","1","2","3","1","2","0","0.765942"
"3","1","2","3","1","2","3","2","2","0","0.708871"
"3","1","2","3","1","2","3","1","3","0.239404","0.765942"
"3","1","2","3","1","2","3","2","3","0.239404","0.708871"
"3","1","2","3","1","2","3","1","4","0.362165","0.765942"
"3","1","2","3","1","2","3","2","4","0.362165","0.708871"
"3","1","2","3","2","1","1","1","1","0.259104","0.27119"
"3","1","2","3","2","1","1","2","1","0.259104","0.226276"
"3","1","2","3","2","1","1","1","2","0.287008","0.27119"
"3","1","2","3","2","1","1","2","2","0.287008","0.226276"
"3","1","2","3","2","1","1","1","3","0.379259","0.27119"
"3","1","2","3","2","1","1","2","3","0.379259","0.226276"
"3","1","2","3","2","1","1","1","4","0.41548","0.27119"
"3","1","2","3","2","1","1","2","4","0.41548","0.226276"
"3","1","2","3","2","1","2","1","1","0.217922","0.364641"
"3","1","2","3","2","1","2","2","1","0.217922","0.314198"
"3","1","2","3","2","1","2","1","2","0.241391","0.364641"
"3","1","2","3","2","1","2","2","2","0.241391","0.314198"
"3","1","2","3","2","1","2","1","3","0.345467","0.364641"
"3","1","2","3","2","1","2","2","3","0.345467","0.314197"
"3","1","2","3","2","1","2","1","4","0.391825","0.364641"
"3","1","2","3","2","1","2","2","4","0.391825","0.314198"
"3","1","2","3","2","1","3","1","1","0.00916353","0.763053"
"3","1","2","3","2","1","3","2","1","0.00916354","0.707167"
"3","1","2","3","2","1","3","1","2","0.0101504","0.763053"
"3","1","2","3","2","1","3","2","2","0.0101504","0.707167"
"3","1","2","3","2","1","3","1","3","0.174169","0.763053"
"3","1","2","3","2","1","3","2","3","0.174169","0.707167"
"3","1","2","3","2","1","3","1","4","0.271914","0.763053"
"3","1","2","3","2","1","3","2","4","0.271914","0.707167"
"3","1","2","3","2","2","1","1","1","0.0797244","0.27119"
"3","1","2","3","2","2","1","2","1","0.0797244","0.226276"
"3","1","2","3","2","2","1","1","2","0.196656","0.27119"
"3","1","2","3","2","2","1","2","2","0.196656","0.226276"
"3","1","2","3","2","2","1","1","3","0.477682","0.27119"
"3","1","2","3","2","2","1","2","3","0.477682","0.226276"
"3","1","2","3","2","2","1","1","4","0.543723","0.27119"
"3","1","2","3","2","2","1","2","4","0.543723","0.226276"
"3","1","2","3","2","2","2","1","1","0.067053","0.364641"
"3","1","2","3","2","2","2","2","1","0.067053","0.314198"
"3","1","2","3","2","2","2","1","2","0.1654","0.364641"
"3","1","2","3","2","2","2","2","2","0.1654","0.314198"
"3","1","2","3","2","2","2","1","3","0.448112","0.364641"
"3","1","2","3","2","2","2","2","3","0.448112","0.314198"
"3","1","2","3","2","2","2","1","4","0.531471","0.364641"
"3","1","2","3","2","2","2","2","4","0.531471","0.314197"
"3","1","2","3","2","2","3","1","1","0.00281955","0.763053"
"3","1","2","3","2","2","3","2","1","0.00281955","0.707167"
"3","1","2","3","2","2","3","1","2","0.00695498","0.763053"
"3","1","2","3","2","2","3","2","2","0.00695498","0.707167"
"3","1","2","3","2","2","3","1","3","0.298217","0.763053"
"3","1","2","3","2","2","3","2","3","0.298217","0.707167"
"3","1","2","3","2","2","3","1","4","0.469364","0.763053"
"3","1","2","3","2","2","3","2","4","0.469364","0.707167"
"3","2","1","1","1","1","1","1","1","1","0.221108"
"3","2","1","1","1","1","1","2","1","1","0.310517"
"3","2","1","1","1","1","1","1","2","1","0.221108"
"3","2","1","1","1","1","1","2","2","1","0.310517"
"3","2","1","1","1","1","1","1","3","1","0.221108"
"3","2","1","1","1","1","1","2","3","1","0.310517"
"3","2","1","1","1","1","1","1","4","1","0.221108"
"3","2","1","1","1","1","1","2","4","1","0.310517"
"3","2","1","1","1","1","2","1","1","1","0.347207"
"3","2","1","1","1","1","2","2","1","1","0.427065"
"3","2","1","1","1","1","2","1","2","1","0.347207"
"3","2","1","1","1","1","2","2","2","1","0.427065"
"3","2","1","1","1","1","2","1","3","1","0.347207"
"3","2","1","1","1","1","2","2","3","1","0.427065"
"3","2","1","1","1","1","2","1","4","1","0.347207"
"3","2","1","1","1","1","2","2","4","1","0.427065"
"3","2","1","1","1","1","3","1","1","1","0.347207"
"3","2","1","1","1","1","3","2","1","1","0.427065"
"3","2","1","1","1","1","3","1","2","1","0.347207"
"3","2","1","1","1","1","3","2","2","1","0.427065"
"3","2","1","1","1","1","3","1","3","1","0.347207"
"3","2","1","1","1","1","3","2","3","1","0.427065"
"3","2","1","1","1","1","3","1","4","1","0.347207"
"3","2","1","1","1","1","3","2","4","1","0.427065"
"3","2","1","1","1","2","1","1","1","1","0.221108"
"3","2","1","1","1","2","1","2","1","1","0.310517"
"3","2","1","1","1","2","1","1","2","1","0.221108"
"3","2","1","1","1","2","1","2","2","1","0.310517"
"3","2","1","1","1","2","1","1","3","1","0.221108"
"3","2","1","1","1","2","1","2","3","1","0.310517"
"3","2","1","1","1","2","1","1","4","1","0.221108"
"3","2","1","1","1","2","1","2","4","1","0.310517"
"3","2","1","1","1","2","2","1","1","1","0.347207"
"3","2","1","1","1","2","2","2","1","1","0.427065"
"3","2","1","1","1","2","2","1","2","1","0.347207"
"3","2","1","1","1","2","2","2","2","1","0.427065"
"3","2","1","1","1","2","2","1","3","1","0.347207"
"3","2","1","1","1","2","2","2","3","1","0.427065"
"3","2","1","1","1","2","2","1","4","1","0.347207"
"3","2","1","1","1","2","2","2","4","1","0.427065"
"3","2","1","1","1","2","3","1","1","1","0.347207"
"3","2","1","1","1","2","3","2","1","1","0.427065"
"3","2","1","1","1","2","3","1","2","1","0.347207"
"3","2","1","1","1","2","3","2","2","1","0.427065"
"3","2","1","1","1","2","3","1","3","1","0.347207"
"3","2","1","1","1","2","3","2","3","1","0.427065"
"3","2","1","1","1","2","3","1","4","1","0.347207"
"3","2","1","1","1","2","3","2","4","1","0.427065"
"3","2","1","1","2","1","1","1","1","0.928432","0.222393"
"3","2","1","1","2","1","1","2","1","0.928432","0.300213"
"3","2","1","1","2","1","1","1","2","0.933705","0.222393"
"3","2","1","1","2","1","1","2","2","0.933705","0.300213"
"3","2","1","1","2","1","1","1","3","0.939732","0.222393"
"3","2","1","1","2","1","1","2","3","0.939732","0.300213"
"3","2","1","1","2","1","1","1","4","0.939732","0.222393"
"3","2","1","1","2","1","1","2","4","0.939732","0.300213"
"3","2","1","1","2","1","2","1","1","0.956572","0.351657"
"3","2","1","1","2","1","2","2","1","0.956572","0.425268"
"3","2","1","1","2","1","2","1","2","0.959772","0.351657"
"3","2","1","1","2","1","2","2","2","0.959772","0.425268"
"3","2","1","1","2","1","2","1","3","0.963429","0.351657"
"3","2","1","1","2","1","2","2","3","0.963429","0.425268"
"3","2","1","1","2","1","2","1","4","0.963429","0.351657"
"3","2","1","1","2","1","2","2","4","0.963429","0.425268"
"3","2","1","1","2","1","3","1","1","0.999147","0.347628"
"3","2","1","1","2","1","3","2","1","0.999147","0.427364"
"3","2","1","1","2","1","3","1","2","0.99921","0.347628"
"3","2","1","1","2","1","3","2","2","0.99921","0.427364"
"3","2","1","1","2","1","3","1","3","0.999282","0.347628"
"3","2","1","1","2","1","3","2","3","0.999282","0.427364"
"3","2","1","1","2","1","3","1","4","0.999282","0.347628"
"3","2","1","1","2","1","3","2","4","0.999282","0.427364"
"3","2","1","1","2","2","1","1","1","0.894531","0.222393"
"3","2","1","1","2","2","1","2","1","0.894531","0.300213"
"3","2","1","1","2","2","1","1","2","0.91663","0.222393"
"3","2","1","1","2","2","1","2","2","0.91663","0.300213"
"3","2","1","1","2","2","1","1","3","0.949777","0.222393"
"3","2","1","1","2","2","1","2","3","0.949777","0.300213"
"3","2","1","1","2","2","1","1","4","0.950279","0.222393"
"3","2","1","1","2","2","1","2","4","0.950279","0.300213"
"3","2","1","1","2","2","2","1","1","0.936","0.351657"
"3","2","1","1","2","2","2","2","1","0.936","0.425268"
"3","2","1","1","2","2","2","1","2","0.94941","0.351657"
"3","2","1","1","2","2","2","2","2","0.94941","0.425268"
"3","2","1","1","2","2","2","1","3","0.969524","0.351657"
"3","2","1","1","2","2","2","2","3","0.969524","0.425268"
"3","2","1","1","2","2","2","1","4","0.969829","0.351657"
"3","2","1","1","2","2","2","2","4","0.969829","0.425268"
"3","2","1","1","2","2","3","1","1","0.998743","0.347628"
"3","2","1","1","2","2","3","2","1","0.998743","0.427364"
"3","2","1","1","2","2","3","1","2","0.999006","0.347628"
"3","2","1","1","2","2","3","2","2","0.999006","0.427364"
"3","2","1","1","2","2","3","1","3","0.999401","0.347628"
"3","2","1","1","2","2","3","2","3","0.999401","0.427364"
"3","2","1","1","2","2","3","1","4","0.999407","0.347628"
"3","2","1","1","2","2","3","2","4","0.999407","0.427364"
"3","2","1","2","1","1","1","1","1","0","0.350064"
"3","2","1","2","1","1","1","2","1","0","0.237914"
"3","2","1","2","1","1","1","1","2","0","0.350064"
"3","2","1","2","1","1","1","2","2","0","0.237914"
"3","2","1","2","1","1","1","1","3","0.3333","0.350064"
"3","2","1","2","1","1","1","2","3","0.3333","0.237914"
"3","2","1","2","1","1","1","1","4","0.4333","0.350064"
"3","2","1","2","1","1","1","2","4","0.4333","0.237914"
"3","2","1","2","1","1","2","1","1","0","0.320814"
"3","2","1","2","1","1","2","2","1","0","0.218404"
"3","2","1","2","1","1","2","1","2","0","0.320814"
"3","2","1","2","1","1","2","2","2","0","0.218404"
"3","2","1","2","1","1","2","1","3","0.3333","0.320814"
"3","2","1","2","1","1","2","2","3","0.3333","0.218404"
"3","2","1","2","1","1","2","1","4","0.4333","0.320814"
"3","2","1","2","1","1","2","2","4","0.4333","0.218404"
"3","2","1","2","1","1","3","1","1","0","0.767994"
"3","2","1","2","1","1","3","2","1","0","0.710923"
"3","2","1","2","1","1","3","1","2","0","0.767994"
"3","2","1","2","1","1","3","2","2","0","0.710923"
"3","2","1","2","1","1","3","1","3","0.3333","0.767994"
"3","2","1","2","1","1","3","2","3","0.3333","0.710923"
"3","2","1","2","1","1","3","1","4","0.4333","0.767994"
"3","2","1","2","1","1","3","2","4","0.4333","0.710923"
"3","2","1","2","1","2","1","1","1","0","0.350064"
"3","2","1","2","1","2","1","2","1","0","0.237914"
"3","2","1","2","1","2","1","1","2","0","0.350064"
"3","2","1","2","1","2","1","2","2","0","0.237914"
"3","2","1","2","1","2","1","1","3","0.16665","0.350064"
"3","2","1","2","1","2","1","2","3","0.16665","0.237914"
"3","2","1","2","1","2","1","1","4","0.21665","0.350064"
"3","2","1","2","1","2","1","2","4","0.21665","0.237914"
"3","2","1","2","1","2","2","1","1","0","0.320814"
"3","2","1","2","1","2","2","2","1","0","0.218404"
"3","2","1","2","1","2","2","1","2","0","0.320814"
"3","2","1","2","1","2","2","2","2","0","0.218404"
"3","2","1","2","1","2","2","1","3","0.16665","0.320814"
"3","2","1","2","1","2","2","2","3","0.16665","0.218404"
"3","2","1","2","1","2","2","1","4","0.21665","0.320814"
"3","2","1","2","1","2","2","2","4","0.21665","0.218404"
"3","2","1","2","1","2","3","1","1","0","0.767994"
"3","2","1","2","1","2","3","2","1","0","0.710923"
"3","2","1","2","1","2","3","1","2","0","0.767994"
"3","2","1","2","1","2","3","2","2","0","0.710923"
"3","2","1","2","1","2","3","1","3","0.16665","0.767994"
"3","2","1","2","1","2","3","2","3","0.16665","0.710923"
"3","2","1","2","1","2","3","1","4","0.21665","0.767994"
"3","2","1","2","1","2","3","2","4","0.21665","0.710923"
"3","2","1","2","2","1","1","1","1","0.283773","0.276785"
"3","2","1","2","2","1","1","2","1","0.283773","0.279716"
"3","2","1","2","2","1","1","1","2","0.357103","0.276785"
"3","2","1","2","2","1","1","2","2","0.357103","0.279716"
"3","2","1","2","2","1","1","1","3","0.773072","0.276785"
"3","2","1","2","2","1","1","2","3","0.773072","0.279716"
"3","2","1","2","2","1","1","1","4","0.717269","0.276785"
"3","2","1","2","2","1","1","2","4","0.717269","0.279716"
"3","2","1","2","2","1","2","1","1","0.223877","0.292305"
"3","2","1","2","2","1","2","2","1","0.223877","0.280129"
"3","2","1","2","2","1","2","1","2","0.291591","0.292305"
"3","2","1","2","2","1","2","2","2","0.291591","0.280129"
"3","2","1","2","2","1","2","1","3","0.713947","0.292305"
"3","2","1","2","2","1","2","2","3","0.713947","0.280129"
"3","2","1","2","2","1","2","1","4","0.673893","0.292305"
"3","2","1","2","2","1","2","2","4","0.673893","0.280129"
"3","2","1","2","2","1","3","1","1","0.149908","0.781043"
"3","2","1","2","2","1","3","2","1","0.149908","0.7672"
"3","2","1","2","2","1","3","1","2","0.216606","0.781043"
"3","2","1","2","2","1","3","2","2","0.216606","0.7672"
"3","2","1","2","2","1","3","1","3","0.661158","0.781043"
"3","2","1","2","2","1","3","2","3","0.661158","0.7672"
"3","2","1","2","2","1","3","1","4","0.630268","0.781043"
"3","2","1","2","2","1","3","2","4","0.630268","0.7672"
"3","2","1","2","2","2","1","1","1","0.204414","0.276785"
"3","2","1","2","2","2","1","2","1","0.204414","0.279716"
"3","2","1","2","2","2","1","1","2","0.28822","0.276785"
"3","2","1","2","2","2","1","2","2","0.28822","0.279716"
"3","2","1","2","2","2","1","1","3","0.806179","0.276785"
"3","2","1","2","2","2","1","2","3","0.806179","0.279716"
"3","2","1","2","2","2","1","1","4","0.778277","0.276785"
"3","2","1","2","2","2","1","2","4","0.778277","0.279716"
"3","2","1","2","2","2","2","1","1","0.150596","0.292305"
"3","2","1","2","2","2","2","2","1","0.150596","0.280129"
"3","2","1","2","2","2","2","1","2","0.227984","0.292305"
"3","2","1","2","2","2","2","2","2","0.227984","0.280129"
"3","2","1","2","2","2","2","1","3","0.725394","0.292305"
"3","2","1","2","2","2","2","2","3","0.725395","0.280129"
"3","2","1","2","2","2","2","1","4","0.705367","0.292305"
"3","2","1","2","2","2","2","2","4","0.705367","0.280129"
"3","2","1","2","2","2","3","1","1","0.0777277","0.781043"
"3","2","1","2","2","2","3","2","1","0.0777277","0.7672"
"3","2","1","2","2","2","3","1","2","0.153953","0.781043"
"3","2","1","2","2","2","3","2","2","0.153953","0.7672"
"3","2","1","2","2","2","3","1","3","0.658165","0.781043"
"3","2","1","2","2","2","3","2","3","0.658165","0.7672"
"3","2","1","2","2","2","3","1","4","0.64272","0.781043"
"3","2","1","2","2","2","3","2","4","0.64272","0.7672"
"3","2","1","3","1","1","1","1","1","0","0.347635"
"3","2","1","3","1","1","1","2","1","0","0.235484"
"3","2","1","3","1","1","1","1","2","0","0.347635"
"3","2","1","3","1","1","1","2","2","0","0.235484"
"3","2","1","3","1","1","1","1","3","0.3333","0.347635"
"3","2","1","3","1","1","1","2","3","0.3333","0.235484"
"3","2","1","3","1","1","1","1","4","0.4333","0.347635"
"3","2","1","3","1","1","1","2","4","0.4333","0.235484"
"3","2","1","3","1","1","2","1","1","0","0.318567"
"3","2","1","3","1","1","2","2","1","0","0.216157"
"3","2","1","3","1","1","2","1","2","0","0.318567"
"3","2","1","3","1","1","2","2","2","0","0.216157"
"3","2","1","3","1","1","2","1","3","0.3333","0.318567"
"3","2","1","3","1","1","2","2","3","0.3333","0.216157"
"3","2","1","3","1","1","2","1","4","0.4333","0.318567"
"3","2","1","3","1","1","2","2","4","0.4333","0.216157"
"3","2","1","3","1","1","3","1","1","0","0.766497"
"3","2","1","3","1","1","3","2","1","0","0.709426"
"3","2","1","3","1","1","3","1","2","0","0.766497"
"3","2","1","3","1","1","3","2","2","0","0.709426"
"3","2","1","3","1","1","3","1","3","0.3333","0.766497"
"3","2","1","3","1","1","3","2","3","0.3333","0.709426"
"3","2","1","3","1","1","3","1","4","0.4333","0.766497"
"3","2","1","3","1","1","3","2","4","0.4333","0.709426"
"3","2","1","3","1","2","1","1","1","0","0.347635"
"3","2","1","3","1","2","1","2","1","0","0.235484"
"3","2","1","3","1","2","1","1","2","0","0.347635"
"3","2","1","3","1","2","1","2","2","0","0.235484"
"3","2","1","3","1","2","1","1","3","0.16665","0.347635"
"3","2","1","3","1","2","1","2","3","0.16665","0.235484"
"3","2","1","3","1","2","1","1","4","0.21665","0.347635"
"3","2","1","3","1","2","1","2","4","0.21665","0.235484"
"3","2","1","3","1","2","2","1","1","0","0.318567"
"3","2","1","3","1","2","2","2","1","0","0.216157"
"3","2","1","3","1","2","2","1","2","0","0.318567"
"3","2","1","3","1","2","2","2","2","0","0.216157"
"3","2","1","3","1","2","2","1","3","0.16665","0.318567"
"3","2","1","3","1","2","2","2","3","0.16665","0.216157"
"3","2","1","3","1","2","2","1","4","0.21665","0.318567"
"3","2","1","3","1","2","2","2","4","0.21665","0.216157"
"3","2","1","3","1","2","3","1","1","0","0.766497"
"3","2","1","3","1","2","3","2","1","0","0.709426"
"3","2","1","3","1","2","3","1","2","0","0.766497"
"3","2","1","3","1","2","3","2","2","0","0.709426"
"3","2","1","3","1","2","3","1","3","0.16665","0.766497"
"3","2","1","3","1","2","3","2","3","0.16665","0.709426"
"3","2","1","3","1","2","3","1","4","0.21665","0.766497"
"3","2","1","3","1","2","3","2","4","0.21665","0.709426"
"3","2","1","3","2","1","1","1","1","0.0489676","0.333353"
"3","2","1","3","2","1","1","2","1","0.0489676","0.233909"
"3","2","1","3","2","1","1","1","2","0.0542411","0.333353"
"3","2","1","3","2","1","1","2","2","0.0542411","0.233909"
"3","2","1","3","2","1","1","1","3","0.233614","0.333353"
"3","2","1","3","2","1","1","2","3","0.233614","0.233909"
"3","2","1","3","2","1","1","1","4","0.32156","0.333353"
"3","2","1","3","2","1","1","2","4","0.32156","0.233909"
"3","2","1","3","2","1","2","1","1","0.0297141","0.324953"
"3","2","1","3","2","1","2","2","1","0.0297141","0.229629"
"3","2","1","3","2","1","2","1","2","0.0329141","0.324953"
"3","2","1","3","2","1","2","2","2","0.0329141","0.229629"
"3","2","1","3","2","1","2","1","3","0.234887","0.324953"
"3","2","1","3","2","1","2","2","3","0.234887","0.229629"
"3","2","1","3","2","1","2","1","4","0.327573","0.324953"
"3","2","1","3","2","1","2","2","4","0.327573","0.229629"
"3","2","1","3","2","1","3","1","1","0.000583693","0.766313"
"3","2","1","3","2","1","3","2","1","0.000583693","0.709317"
"3","2","1","3","2","1","3","1","2","0.000646552","0.766313"
"3","2","1","3","2","1","3","2","2","0.000646552","0.709317"
"3","2","1","3","2","1","3","1","3","0.224595","0.766313"
"3","2","1","3","2","1","3","2","3","0.224594","0.709317"
"3","2","1","3","2","1","3","1","4","0.324451","0.766313"
"3","2","1","3","2","1","3","2","4","0.324451","0.709317"
"3","2","1","3","2","2","1","1","1","0.015067","0.333353"
"3","2","1","3","2","2","1","2","1","0.015067","0.233909"
"3","2","1","3","2","2","1","1","2","0.0371657","0.333353"
"3","2","1","3","2","2","1","2","2","0.0371657","0.233909"
"3","2","1","3","2","2","1","1","3","0.30671","0.333353"
"3","2","1","3","2","2","1","2","3","0.30671","0.233909"
"3","2","1","3","2","2","1","1","4","0.441029","0.333353"
"3","2","1","3","2","2","1","2","4","0.441029","0.233909"
"3","2","1","3","2","2","2","1","1","0.00914281","0.324953"
"3","2","1","3","2","2","2","2","1","0.00914281","0.229629"
"3","2","1","3","2","2","2","1","2","0.0225526","0.324953"
"3","2","1","3","2","2","2","2","2","0.0225526","0.229629"
"3","2","1","3","2","2","2","1","3","0.280082","0.324953"
"3","2","1","3","2","2","2","2","3","0.280082","0.229629"
"3","2","1","3","2","2","2","1","4","0.409691","0.324953"
"3","2","1","3","2","2","2","2","4","0.409691","0.229629"
"3","2","1","3","2","2","3","1","1","0.000179598","0.766313"
"3","2","1","3","2","2","3","2","1","0.000179598","0.709317"
"3","2","1","3","2","2","3","1","2","0.000443014","0.766313"
"3","2","1","3","2","2","3","2","2","0.000443014","0.709317"
"3","2","1","3","2","2","3","1","3","0.248957","0.766313"
"3","2","1","3","2","2","3","2","3","0.248957","0.709317"
"3","2","1","3","2","2","3","1","4","0.380609","0.766313"
"3","2","1","3","2","2","3","2","4","0.380609","0.709317"
"3","2","2","1","1","1","1","1","1","1","0.221184"
"3","2","2","1","1","1","1","2","1","1","0.310593"
"3","2","2","1","1","1","1","1","2","1","0.221184"
"3","2","2","1","1","1","1","2","2","1","0.310593"
"3","2","2","1","1","1","1","1","3","1","0.221184"
"3","2","2","1","1","1","1","2","3","1","0.310593"
"3","2","2","1","1","1","1","1","4","1","0.221184"
"3","2","2","1","1","1","1","2","4","1","0.310593"
"3","2","2","1","1","1","2","1","1","1","0.347278"
"3","2","2","1","1","1","2","2","1","1","0.427135"
"3","2","2","1","1","1","2","1","2","1","0.347278"
"3","2","2","1","1","1","2","2","2","1","0.427135"
"3","2","2","1","1","1","2","1","3","1","0.347278"
"3","2","2","1","1","1","2","2","3","1","0.427135"
"3","2","2","1","1","1","2","1","4","1","0.347278"
"3","2","2","1","1","1","2","2","4","1","0.427135"
"3","2","2","1","1","1","3","1","1","1","0.347278"
"3","2","2","1","1","1","3","2","1","1","0.427135"
"3","2","2","1","1","1","3","1","2","1","0.347278"
"3","2","2","1","1","1","3","2","2","1","0.427135"
"3","2","2","1","1","1","3","1","3","1","0.347278"
"3","2","2","1","1","1","3","2","3","1","0.427135"
"3","2","2","1","1","1","3","1","4","1","0.347278"
"3","2","2","1","1","1","3","2","4","1","0.427135"
"3","2","2","1","1","2","1","1","1","1","0.221184"
"3","2","2","1","1","2","1","2","1","1","0.310593"
"3","2","2","1","1","2","1","1","2","1","0.221184"
"3","2","2","1","1","2","1","2","2","1","0.310593"
"3","2","2","1","1","2","1","1","3","1","0.221184"
"3","2","2","1","1","2","1","2","3","1","0.310593"
"3","2","2","1","1","2","1","1","4","1","0.221184"
"3","2","2","1","1","2","1","2","4","1","0.310593"
"3","2","2","1","1","2","2","1","1","1","0.347278"
"3","2","2","1","1","2","2","2","1","1","0.427135"
"3","2","2","1","1","2","2","1","2","1","0.347278"
"3","2","2","1","1","2","2","2","2","1","0.427135"
"3","2","2","1","1","2","2","1","3","1","0.347278"
"3","2","2","1","1","2","2","2","3","1","0.427135"
"3","2","2","1","1","2","2","1","4","1","0.347278"
"3","2","2","1","1","2","2","2","4","1","0.427135"
"3","2","2","1","1","2","3","1","1","1","0.347278"
"3","2","2","1","1","2","3","2","1","1","0.427135"
"3","2","2","1","1","2","3","1","2","1","0.347278"
"3","2","2","1","1","2","3","2","2","1","0.427135"
"3","2","2","1","1","2","3","1","3","1","0.347278"
"3","2","2","1","1","2","3","2","3","1","0.427135"
"3","2","2","1","1","2","3","1","4","1","0.347278"
"3","2","2","1","1","2","3","2","4","1","0.427135"
"3","2","2","1","2","1","1","1","1","0.928432","0.222468"
"3","2","2","1","2","1","1","2","1","0.928432","0.300289"
